month,date,city_name,max_num,min_num
3,2018-03-14,西安,26,9
3,2018-03-14,贵阳,20,10
3,2018-03-14,运城,28,8
3,2018-03-14,郑州,24,12
3,2018-03-14,重庆,24,13
3,2018-03-15,北京,14,2
3,2018-03-15,呼和浩特,5,-5
3,2018-03-15,恩施,28,12
3,2018-03-15,成都,28,12
3,2018-03-15,昆明,22,5
3,2018-03-15,济南,19,0
3,2018-03-15,西安,24,9
3,2018-03-15,贵阳,24,12
3,2018-03-15,运城,24,8
3,2018-03-15,郑州,16,7
3,2018-03-15,重庆,25,13
3,2018-03-16,北京,9,-1
3,2018-03-16,呼和浩特,11,-6
3,2018-03-16,恩施,22,14
3,2018-03-16,成都,24,16
3,2018-03-16,昆明,20,8
3,2018-03-16,济南,10,-1
3,2018-03-16,西安,15,7
3,2018-03-16,贵阳,18,14
3,2018-03-16,运城,12,5
3,2018-03-16,郑州,9,3
3,2018-03-16,重庆,28,14
3,2018-03-17,北京,2,0
3,2018-03-17,呼和浩特,6,0
3,2018-03-17,恩施,16,12
3,2018-03-17,成都,18,15
3,2018-03-17,昆明,20,9
3,2018-03-17,济南,11,2
3,2018-03-17,西安,8,3
3,2018-03-17,贵阳,23,14
3,2018-03-17,运城,7,3
3,2018-03-17,郑州,8,3
3,2018-03-17,重庆,25,18
3,2018-03-18,北京,12,0
3,2018-03-18,呼和浩特,13,-1
3,2018-03-18,恩施,12,11
3,2018-03-18,成都,20,13
3,2018-03-18,昆明,21,9
3,2018-03-18,济南,5,1
3,2018-03-18,西安,9,4
3,2018-03-18,贵阳,25,12
3,2018-03-18,运城,9,3
3,2018-03-18,郑州,7,3
3,2018-03-18,重庆,18,13
3,2018-03-19,北京,14,1
3,2018-03-19,呼和浩特,12,1
3,2018-03-19,恩施,11,10
3,2018-03-19,成都,24,12
3,2018-03-19,昆明,19,8
3,2018-03-19,济南,10,2
3,2018-03-19,西安,12,7
3,2018-03-19,贵阳,13,8
3,2018-03-19,运城,13,6
3,2018-03-19,郑州,11,5
3,2018-03-19,重庆,18,12
3,2018-03-20,北京,10,2
3,2018-03-20,呼和浩特,10,0
3,2018-03-20,恩施,16,9
3,2018-03-20,成都,19,9
3,2018-03-20,昆明,23,4
3,2018-03-20,济南,5,1
3,2018-03-20,西安,13,6
3,2018-03-20,贵阳,16,6
3,2018-03-20,运城,15,7
3,2018-03-20,郑州,11,6
3,2018-03-20,重庆,21,11
3,2018-03-21,北京,10,0
3,2018-03-21,呼和浩特,8,1
3,2018-03-21,恩施,18,10
3,2018-03-21,成都,19,10
3,2018-03-21,昆明,22,7
3,2018-03-21,济南,11,0
3,2018-03-21,西安,20,4
3,2018-03-21,贵阳,12,5
3,2018-03-21,运城,16,5
3,2018-03-21,郑州,13,4
3,2018-03-21,重庆,21,13
3,2018-03-22,北京,18,0
3,2018-03-22,呼和浩特,11,0
3,2018-03-22,恩施,24,8
3,2018-03-22,成都,25,8
3,2018-03-22,昆明,21,10
3,2018-03-22,济南,15,3
3,2018-03-22,西安,22,7
3,2018-03-22,贵阳,16,4
3,2018-03-22,运城,20,4
3,2018-03-22,郑州,21,3
3,2018-03-22,重庆,24,12
3,2018-03-23,北京,21,6
3,2018-03-23,呼和浩特,14,3
3,2018-03-23,恩施,24,9
3,2018-03-23,成都,20,13
3,2018-03-23,昆明,23,11
3,2018-03-23,济南,21,9
3,2018-03-23,西安,20,7
3,2018-03-23,贵阳,18,10
3,2018-03-23,运城,23,7
3,2018-03-23,郑州,24,6
3,2018-03-23,重庆,18,15
3,2018-03-24,北京,23,4
3,2018-03-24,呼和浩特,14,0
3,2018-03-24,恩施,14,13
3,2018-03-24,成都,16,13
3,2018-03-24,昆明,22,11
3,2018-03-24,济南,23,10
3,2018-03-24,西安,20,10
3,2018-03-24,贵阳,14,11
3,2018-03-24,运城,23,9
3,2018-03-24,郑州,21,11
3,2018-03-24,重庆,16,14
3,2018-03-25,北京,27,6
3,2018-03-25,呼和浩特,18,1
3,2018-03-25,恩施,16,12
3,2018-03-25,成都,24,10
3,2018-03-25,昆明,22,7
3,2018-03-25,济南,23,12
3,2018-03-25,西安,21,12
3,2018-03-25,贵阳,16,11
3,2018-03-25,运城,24,8
3,2018-03-25,郑州,24,8
3,2018-03-25,重庆,20,14
3,2018-03-26,北京,24,11
3,2018-03-26,呼和浩特,18,3
3,2018-03-26,恩施,23,11
3,2018-03-26,成都,24,12
3,2018-03-26,昆明,22,13
3,2018-03-26,济南,26,16
3,2018-03-26,西安,26,11
3,2018-03-26,贵阳,17,11
3,2018-03-26,运城,25,10
3,2018-03-26,郑州,26,10
3,2018-03-26,重庆,22,14
3,2018-03-27,北京,25,10
3,2018-03-27,呼和浩特,20,6
3,2018-03-27,恩施,27,11
3,2018-03-27,成都,25,13
3,2018-03-27,昆明,20,11
3,2018-03-27,济南,27,18
3,2018-03-27,西安,29,11
3,2018-03-27,贵阳,17,11
3,2018-03-27,运城,29,9
3,2018-03-27,郑州,31,12
3,2018-03-27,重庆,18,15
3,2018-03-28,北京,22,15
3,2018-03-28,呼和浩特,21,9
3,2018-03-28,恩施,22,12
3,2018-03-28,成都,25,11
3,2018-03-28,昆明,16,9
3,2018-03-28,济南,29,16
3,2018-03-28,西安,29,12
3,2018-03-28,贵阳,14,12
3,2018-03-28,运城,32,10
3,2018-03-28,郑州,30,13
3,2018-03-28,重庆,16,15
3,2018-03-29,北京,19,10
3,2018-03-29,呼和浩特,22,7
3,2018-03-29,恩施,19,14
3,2018-03-29,成都,25,12
3,2018-03-29,昆明,22,7
3,2018-03-29,济南,20,12
3,2018-03-29,西安,27,14
3,2018-03-29,贵阳,21,12
3,2018-03-29,运城,26,16
3,2018-03-29,郑州,20,14
3,2018-03-29,重庆,22,15
3,2018-03-30,北京,18,7
3,2018-03-30,呼和浩特,20,9
3,2018-03-30,恩施,19,15
3,2018-03-30,成都,20,14
3,2018-03-30,昆明,23,7
3,2018-03-30,济南,23,11
3,2018-03-30,西安,22,13
3,2018-03-30,贵阳,20,12
3,2018-03-30,运城,24,13
3,2018-03-30,郑州,21,11
3,2018-03-30,重庆,22,15
3,2018-03-31,北京,23,10
3,2018-03-31,呼和浩特,20,6
3,2018-03-31,恩施,22,14
3,2018-03-31,成都,18,15
3,2018-03-31,昆明,24,11
3,2018-03-31,济南,25,15
3,2018-03-31,西安,24,15
3,2018-03-31,贵阳,21,14
3,2018-03-31,运城,27,10
3,2018-03-31,郑州,26,11
3,2018-03-31,重庆,19,17
4,2018-04-01,北京,27,10
4,2018-04-01,呼和浩特,21,2
4,2018-04-01,恩施,22,16
4,2018-04-01,成都,27,12
4,2018-04-01,昆明,24,9
4,2018-04-01,济南,28,16
4,2018-04-01,西安,28,18
4,2018-04-01,贵阳,18,13
4,2018-04-01,运城,28,13
4,2018-04-01,郑州,29,14
4,2018-04-01,重庆,24,17
4,2018-04-02,北京,24,12
4,2018-04-02,呼和浩特,18,6
4,2018-04-02,恩施,28,15
4,2018-04-02,成都,30,12
4,2018-04-02,昆明,25,8
4,2018-04-02,济南,30,21
4,2018-04-02,西安,29,12
4,2018-04-02,贵阳,25,13
4,2018-04-02,运城,31,11
4,2018-04-02,郑州,31,14
4,2018-04-02,重庆,29,15
4,2018-04-03,北京,18,2
4,2018-04-03,呼和浩特,6,-1
4,2018-04-03,恩施,32,13
4,2018-04-03,成都,32,13
4,2018-04-03,昆明,26,13
4,2018-04-03,济南,23,4
4,2018-04-03,西安,29,13
4,2018-04-03,贵阳,24,13
4,2018-04-03,运城,29,13
4,2018-04-03,郑州,22,9
4,2018-04-03,重庆,32,15
4,2018-04-04,北京,9,0
4,2018-04-04,呼和浩特,5,-3
4,2018-04-04,恩施,28,15
4,2018-04-04,成都,32,15
4,2018-04-04,昆明,24,14
4,2018-04-04,济南,7,3
4,2018-04-04,西安,18,8
4,2018-04-04,贵阳,22,17
4,2018-04-04,运城,12,4
4,2018-04-04,郑州,9,3
4,2018-04-04,重庆,30,19
4,2018-04-05,北京,8,0
4,2018-04-05,呼和浩特,3,-3
4,2018-04-05,恩施,20,11
4,2018-04-05,成都,23,14
4,2018-04-05,昆明,23,13
4,2018-04-05,济南,5,0
4,2018-04-05,西安,15,7
4,2018-04-05,贵阳,26,8
4,2018-04-05,运城,14,5
4,2018-04-05,郑州,9,3
4,2018-04-05,重庆,23,13
4,2018-04-06,北京,8,5
4,2018-04-06,呼和浩特,0,-7
4,2018-04-06,恩施,19,10
4,2018-04-06,成都,14,9
4,2018-04-06,昆明,14,6
4,2018-04-06,济南,10,3
4,2018-04-06,西安,14,6
4,2018-04-06,贵阳,9,6
4,2018-04-06,运城,13,6
4,2018-04-06,郑州,14,5
4,2018-04-06,重庆,18,11
4,2018-04-07,北京,12,3
4,2018-04-07,呼和浩特,13,-6
4,2018-04-07,恩施,23,9
4,2018-04-07,成都,22,9
4,2018-04-07,昆明,12,4
4,2018-04-07,济南,14,1
4,2018-04-07,西安,20,3
4,2018-04-07,贵阳,15,6
4,2018-04-07,运城,19,0
4,2018-04-07,郑州,20,2
4,2018-04-07,重庆,22,12
4,2018-04-08,北京,19,3
4,2018-04-08,呼和浩特,17,2
4,2018-04-08,恩施,27,10
4,2018-04-08,成都,25,13
4,2018-04-08,昆明,20,8
4,2018-04-08,济南,20,12
4,2018-04-08,西安,27,9
4,2018-04-08,贵阳,20,9
4,2018-04-08,运城,26,1
4,2018-04-08,郑州,28,7
4,2018-04-08,重庆,25,14
4,2018-04-09,北京,19,6
4,2018-04-09,呼和浩特,20,3
4,2018-04-09,恩施,29,11
4,2018-04-09,成都,27,12
4,2018-04-09,昆明,23,10
4,2018-04-09,济南,27,15
4,2018-04-09,西安,28,10
4,2018-04-09,贵阳,23,10
4,2018-04-09,运城,31,8
4,2018-04-09,郑州,27,11
4,2018-04-09,重庆,29,14
4,2018-04-10,北京,24,10
4,2018-04-10,呼和浩特,13,5
4,2018-04-10,恩施,29,13
4,2018-04-10,成都,29,14
4,2018-04-10,昆明,25,13
4,2018-04-10,济南,23,18
4,2018-04-10,西安,27,14
4,2018-04-10,贵阳,22,13
4,2018-04-10,运城,27,12
4,2018-04-10,郑州,28,16
4,2018-04-10,重庆,29,18
4,2018-04-11,北京,25,8
4,2018-04-11,呼和浩特,17,1
4,2018-04-11,恩施,25,19
4,2018-04-11,成都,30,19
4,2018-04-11,昆明,24,12
4,2018-04-11,济南,25,15
4,2018-04-11,西安,20,17
4,2018-04-11,贵阳,21,15
4,2018-04-11,运城,24,11
4,2018-04-11,郑州,24,17
4,2018-04-11,重庆,28,21
4,2018-04-12,北京,22,11
4,2018-04-12,呼和浩特,21,4
4,2018-04-12,恩施,24,17
4,2018-04-12,成都,25,19
4,2018-04-12,昆明,24,13
4,2018-04-12,济南,23,14
4,2018-04-12,西安,15,12
4,2018-04-12,贵阳,27,17
4,2018-04-12,运城,15,11
4,2018-04-12,郑州,20,12
4,2018-04-12,重庆,26,21
4,2018-04-13,北京,14,9
4,2018-04-13,呼和浩特,12,4
4,2018-04-13,恩施,20,11
4,2018-04-13,成都,20,14
4,2018-04-13,昆明,27,14
4,2018-04-13,济南,14,7
4,2018-04-13,西安,11,9
4,2018-04-13,贵阳,30,15
4,2018-04-13,运城,12,9
4,2018-04-13,郑州,12,9
4,2018-04-13,重庆,22,13
4,2018-04-14,北京,18,9
4,2018-04-14,呼和浩特,10,0
4,2018-04-14,恩施,14,12
4,2018-04-14,成都,16,12
4,2018-04-14,昆明,25,14
4,2018-04-14,济南,15,6
4,2018-04-14,西安,16,9
4,2018-04-14,贵阳,14,8
4,2018-04-14,运城,16,8
4,2018-04-14,郑州,19,7
4,2018-04-14,重庆,13,11
4,2018-04-15,北京,21,6
4,2018-04-15,呼和浩特,15,0
4,2018-04-15,恩施,13,11
4,2018-04-15,成都,21,8
4,2018-04-15,昆明,23,9
4,2018-04-15,济南,20,7
4,2018-04-15,西安,20,6
4,2018-04-15,贵阳,12,7
4,2018-04-15,运城,20,5
4,2018-04-15,郑州,21,8
4,2018-04-15,重庆,19,12
4,2018-04-16,北京,23,7
4,2018-04-16,呼和浩特,17,0
4,2018-04-16,恩施,23,10
4,2018-04-16,成都,26,8
4,2018-04-16,昆明,20,10
4,2018-04-16,济南,22,9
4,2018-04-16,西安,22,7
4,2018-04-16,贵阳,22,8
4,2018-04-16,运城,24,7
4,2018-04-16,郑州,22,7
4,2018-04-16,重庆,23,12
4,2018-04-17,北京,23,12
4,2018-04-17,呼和浩特,22,6
4,2018-04-17,恩施,29,11
4,2018-04-17,成都,28,11
4,2018-04-17,昆明,22,10
4,2018-04-17,济南,23,14
4,2018-04-17,西安,27,9
4,2018-04-17,贵阳,24,10
4,2018-04-17,运城,27,11
4,2018-04-17,郑州,24,11
4,2018-04-17,重庆,29,14
4,2018-04-18,北京,25,15
4,2018-04-18,呼和浩特,27,9
4,2018-04-18,恩施,31,12
4,2018-04-18,成都,31,13
4,2018-04-18,昆明,22,10
4,2018-04-18,济南,28,18
4,2018-04-18,西安,28,12
4,2018-04-18,贵阳,25,12
4,2018-04-18,运城,31,13
4,2018-04-18,郑州,26,12
4,2018-04-18,重庆,32,17
4,2018-04-19,北京,28,16
4,2018-04-19,呼和浩特,29,13
4,2018-04-19,恩施,30,13
4,2018-04-19,成都,31,17
4,2018-04-19,昆明,19,12
4,2018-04-19,济南,31,22
4,2018-04-19,西安,35,15
4,2018-04-19,贵阳,19,15
4,2018-04-19,运城,32,17
4,2018-04-19,郑州,29,18
4,2018-04-19,重庆,32,19
4,2018-04-20,北京,29,14
4,2018-04-20,呼和浩特,22,11
4,2018-04-20,恩施,21,18
4,2018-04-20,成都,27,18
4,2018-04-20,昆明,23,11
4,2018-04-20,济南,32,21
4,2018-04-20,西安,26,17
4,2018-04-20,贵阳,23,16
4,2018-04-20,运城,27,19
4,2018-04-20,郑州,29,16
4,2018-04-20,重庆,27,21
4,2018-04-21,北京,20,12
4,2018-04-21,呼和浩特,19,10
4,2018-04-21,恩施,27,18
4,2018-04-21,成都,26,19
4,2018-04-21,昆明,24,11
4,2018-04-21,济南,30,15
4,2018-04-21,西安,26,16
4,2018-04-21,贵阳,26,17
4,2018-04-21,运城,23,17
4,2018-04-21,郑州,23,20
4,2018-04-21,重庆,27,19
4,2018-04-22,北京,14,10
4,2018-04-22,呼和浩特,20,10
4,2018-04-22,恩施,25,20
4,2018-04-22,成都,30,19
4,2018-04-22,昆明,27,13
4,2018-04-22,济南,13,7
4,2018-04-22,西安,22,17
4,2018-04-22,贵阳,27,19
4,2018-04-22,运城,19,14
4,2018-04-22,郑州,18,12
4,2018-04-22,重庆,26,20
4,2018-04-23,北京,19,10
4,2018-04-23,呼和浩特,16,5
4,2018-04-23,恩施,27,19
4,2018-04-23,成都,25,18
4,2018-04-23,昆明,29,14
4,2018-04-23,济南,14,8
4,2018-04-23,西安,20,15
4,2018-04-23,贵阳,25,17
4,2018-04-23,运城,22,13
4,2018-04-23,郑州,19,12
4,2018-04-23,重庆,24,20
4,2018-04-24,北京,23,9
4,2018-04-24,呼和浩特,15,4
4,2018-04-24,恩施,20,12
4,2018-04-24,成都,20,15
4,2018-04-24,昆明,28,9
4,2018-04-24,济南,20,10
4,2018-04-24,西安,17,13
4,2018-04-24,贵阳,18,12
4,2018-04-24,运城,18,12
4,2018-04-24,郑州,19,13
4,2018-04-24,重庆,21,18
4,2018-04-25,北京,25,8
4,2018-04-25,呼和浩特,18,3
4,2018-04-25,恩施,16,14
4,2018-04-25,成都,23,14
4,2018-04-25,昆明,27,16
4,2018-04-25,济南,24,10
4,2018-04-25,西安,17,12
4,2018-04-25,贵阳,14,10
4,2018-04-25,运城,17,12
4,2018-04-25,郑州,20,14
4,2018-04-25,重庆,19,17
4,2018-04-26,北京,27,13
4,2018-04-26,呼和浩特,24,7
4,2018-04-26,恩施,24,15
4,2018-04-26,成都,28,15
4,2018-04-26,昆明,23,15
4,2018-04-26,济南,25,15
4,2018-04-26,西安,28,10
4,2018-04-26,贵阳,16,12
4,2018-04-26,运城,25,9
4,2018-04-26,郑州,28,13
4,2018-04-26,重庆,26,17
4,2018-04-27,北京,25,13
4,2018-04-27,呼和浩特,25,8
4,2018-04-27,恩施,28,15
4,2018-04-27,成都,27,16
4,2018-04-27,昆明,16,12
4,2018-04-27,济南,27,17
4,2018-04-27,西安,29,12
4,2018-04-27,贵阳,20,13
4,2018-04-27,运城,29,11
4,2018-04-27,郑州,28,14
4,2018-04-27,重庆,27,18
4,2018-04-28,北京,28,13
4,2018-04-28,呼和浩特,26,10
4,2018-04-28,恩施,26,15
4,2018-04-28,成都,27,16
4,2018-04-28,昆明,19,13
4,2018-04-28,济南,29,19
4,2018-04-28,西安,26,17
4,2018-04-28,贵阳,21,14
4,2018-04-28,运城,29,16
4,2018-04-28,郑州,29,15
4,2018-04-28,重庆,29,19
4,2018-04-29,北京,27,16
4,2018-04-29,呼和浩特,22,12
4,2018-04-29,恩施,31,18
4,2018-04-29,成都,31,15
4,2018-04-29,昆明,21,12
4,2018-04-29,济南,29,22
4,2018-04-29,西安,30,14
4,2018-04-29,贵阳,23,17
4,2018-04-29,运城,29,14
4,2018-04-29,郑州,32,19
4,2018-04-29,重庆,30,21
4,2018-04-30,北京,22,17
4,2018-04-30,呼和浩特,22,8
4,2018-04-30,恩施,30,18
4,2018-04-30,成都,29,19
4,2018-04-30,昆明,23,13
4,2018-04-30,济南,28,19
4,2018-04-30,西安,27,18
4,2018-04-30,贵阳,25,17
4,2018-04-30,运城,29,16
4,2018-04-30,郑州,28,17
4,2018-04-30,重庆,31,20
5,2018-05-01,北京,22,14
5,2018-05-01,呼和浩特,13,6
5,2018-05-01,恩施,25,19
5,2018-05-01,成都,25,19
5,2018-05-01,昆明,25,13
5,2018-05-01,济南,21,13
5,2018-05-01,西安,30,20
5,2018-05-01,贵阳,27,15
5,2018-05-01,运城,28,17
5,2018-05-01,郑州,24,19
5,2018-05-01,重庆,27,22
5,2018-05-02,北京,23,14
5,2018-05-02,呼和浩特,16,3
5,2018-05-02,恩施,26,18
5,2018-05-02,成都,30,18
5,2018-05-02,昆明,22,11
5,2018-05-02,济南,20,11
5,2018-05-02,西安,26,17
5,2018-05-02,贵阳,18,16
5,2018-05-02,运城,25,12
5,2018-05-02,郑州,22,15
5,2018-05-02,重庆,26,19
5,2018-05-03,北京,23,14
5,2018-05-03,呼和浩特,21,6
5,2018-05-03,恩施,26,18
5,2018-05-03,成都,28,16
5,2018-05-03,昆明,16,14
5,2018-05-03,济南,22,15
5,2018-05-03,西安,28,15
5,2018-05-03,贵阳,16,15
5,2018-05-03,运城,29,9
5,2018-05-03,郑州,29,14
5,2018-05-03,重庆,25,20
5,2018-05-04,北京,28,12
5,2018-05-04,呼和浩特,28,8
5,2018-05-04,恩施,19,14
5,2018-05-04,成都,27,19
5,2018-05-04,昆明,25,15
5,2018-05-04,济南,28,17
5,2018-05-04,西安,26,17
5,2018-05-04,贵阳,20,15
5,2018-05-04,运城,28,18
5,2018-05-04,郑州,27,13
5,2018-05-04,重庆,28,19
5,2018-05-05,北京,25,17
5,2018-05-05,呼和浩特,23,13
5,2018-05-05,恩施,19,16
5,2018-05-05,成都,23,19
5,2018-05-05,昆明,21,14
5,2018-05-05,济南,21,16
5,2018-05-05,西安,23,13
5,2018-05-05,贵阳,23,19
5,2018-05-05,运城,28,15
5,2018-05-05,郑州,25,17
5,2018-05-05,重庆,26,20
5,2018-05-06,北京,27,13
5,2018-05-06,呼和浩特,23,8
5,2018-05-06,恩施,21,18
5,2018-05-06,成都,28,17
5,2018-05-06,昆明,24,14
5,2018-05-06,济南,22,15
5,2018-05-06,西安,15,13
5,2018-05-06,贵阳,25,17
5,2018-05-06,运城,16,14
5,2018-05-06,郑州,22,19
5,2018-05-06,重庆,24,15
5,2018-05-07,北京,26,17
5,2018-05-07,呼和浩特,26,8
5,2018-05-07,恩施,27,17
5,2018-05-07,成都,28,14
5,2018-05-07,昆明,24,12
5,2018-05-07,济南,27,15
5,2018-05-07,西安,23,11
5,2018-05-07,贵阳,22,14
5,2018-05-07,运城,22,11
5,2018-05-07,郑州,28,15
5,2018-05-07,重庆,28,18
5,2018-05-08,北京,25,12
5,2018-05-08,呼和浩特,24,11
5,2018-05-08,恩施,24,18
5,2018-05-08,成都,22,17
5,2018-05-08,昆明,24,14
5,2018-05-08,济南,25,17
5,2018-05-08,西安,19,14
5,2018-05-08,贵阳,17,14
5,2018-05-08,运城,24,12
5,2018-05-08,郑州,27,15
5,2018-05-08,重庆,29,19
5,2018-05-09,北京,26,13
5,2018-05-09,呼和浩特,23,11
5,2018-05-09,恩施,24,14
5,2018-05-09,成都,18,15
5,2018-05-09,昆明,25,14
5,2018-05-09,济南,27,14
5,2018-05-09,西安,21,15
5,2018-05-09,贵阳,15,13
5,2018-05-09,运城,25,15
5,2018-05-09,郑州,28,16
5,2018-05-09,重庆,22,18
5,2018-05-10,北京,26,17
5,2018-05-10,呼和浩特,20,13
5,2018-05-10,恩施,19,12
5,2018-05-10,成都,19,16
5,2018-05-10,昆明,29,17
5,2018-05-10,济南,27,16
5,2018-05-10,西安,20,15
5,2018-05-10,贵阳,18,15
5,2018-05-10,运城,26,16
5,2018-05-10,郑州,26,18
5,2018-05-10,重庆,21,17
5,2018-05-11,北京,22,18
5,2018-05-11,呼和浩特,21,11
5,2018-05-11,恩施,23,13
5,2018-05-11,成都,27,17
5,2018-05-11,昆明,25,9
5,2018-05-11,济南,20,17
5,2018-05-11,西安,25,14
5,2018-05-11,贵阳,20,15
5,2018-05-11,运城,22,16
5,2018-05-11,郑州,25,16
5,2018-05-11,重庆,22,18
5,2018-05-12,北京,25,16
5,2018-05-12,呼和浩特,19,8
5,2018-05-12,恩施,30,18
5,2018-05-12,成都,29,17
5,2018-05-12,昆明,22,14
5,2018-05-12,济南,26,15
5,2018-05-12,西安,32,15
5,2018-05-12,贵阳,23,15
5,2018-05-12,运城,29,13
5,2018-05-12,郑州,31,17
5,2018-05-12,重庆,29,19
5,2018-05-13,北京,28,14
5,2018-05-13,呼和浩特,27,7
5,2018-05-13,恩施,32,16
5,2018-05-13,成都,29,15
5,2018-05-13,昆明,20,14
5,2018-05-13,济南,31,20
5,2018-05-13,西安,34,16
5,2018-05-13,贵阳,26,15
5,2018-05-13,运城,35,14
5,2018-05-13,郑州,34,19
5,2018-05-13,重庆,33,19
5,2018-05-14,北京,32,19
5,2018-05-14,呼和浩特,32,15
5,2018-05-14,恩施,32,18
5,2018-05-14,成都,32,16
5,2018-05-14,昆明,23,12
5,2018-05-14,济南,32,25
5,2018-05-14,西安,33,19
5,2018-05-14,贵阳,27,18
5,2018-05-14,运城,33,21
5,2018-05-14,郑州,31,23
5,2018-05-14,重庆,34,21
5,2018-05-15,北京,29,20
5,2018-05-15,呼和浩特,31,15
5,2018-05-15,恩施,31,20
5,2018-05-15,成都,34,18
5,2018-05-15,昆明,24,13
5,2018-05-15,济南,32,21
5,2018-05-15,西安,34,22
5,2018-05-15,贵阳,27,19
5,2018-05-15,运城,33,22
5,2018-05-15,郑州,33,22
5,2018-05-15,重庆,36,22
5,2018-05-16,北京,29,20
5,2018-05-16,呼和浩特,30,19
5,2018-05-16,恩施,31,21
5,2018-05-16,成都,35,20
5,2018-05-16,昆明,27,15
5,2018-05-16,济南,24,21
5,2018-05-16,西安,35,21
5,2018-05-16,贵阳,28,19
5,2018-05-16,运城,34,21
5,2018-05-16,郑州,30,21
5,2018-05-16,重庆,37,24
5,2018-05-17,北京,24,21
5,2018-05-17,呼和浩特,26,15
5,2018-05-17,恩施,35,22
5,2018-05-17,成都,28,20
5,2018-05-17,昆明,26,15
5,2018-05-17,济南,22,17
5,2018-05-17,西安,27,23
5,2018-05-17,贵阳,29,21
5,2018-05-17,运城,29,20
5,2018-05-17,郑州,28,24
5,2018-05-17,重庆,34,22
5,2018-05-18,北京,28,20
5,2018-05-18,呼和浩特,25,12
5,2018-05-18,恩施,27,18
5,2018-05-18,成都,30,20
5,2018-05-18,昆明,27,14
5,2018-05-18,济南,28,16
5,2018-05-18,西安,31,20
5,2018-05-18,贵阳,29,17
5,2018-05-18,运城,30,18
5,2018-05-18,郑州,23,22
5,2018-05-18,重庆,29,21
5,2018-05-19,北京,28,17
5,2018-05-19,呼和浩特,18,12
5,2018-05-19,恩施,28,19
5,2018-05-19,成都,30,23
5,2018-05-19,昆明,28,16
5,2018-05-19,济南,28,17
5,2018-05-19,西安,23,20
5,2018-05-19,贵阳,29,20
5,2018-05-19,运城,22,18
5,2018-05-19,郑州,22,17
5,2018-05-19,重庆,31,22
5,2018-05-20,北京,18,16
5,2018-05-20,呼和浩特,18,12
5,2018-05-20,恩施,29,18
5,2018-05-20,成都,32,22
5,2018-05-20,昆明,27,16
5,2018-05-20,济南,22,14
5,2018-05-20,西安,20,16
5,2018-05-20,贵阳,28,21
5,2018-05-20,运城,20,17
5,2018-05-20,郑州,19,15
5,2018-05-20,重庆,32,22
5,2018-05-21,北京,18,15
5,2018-05-21,呼和浩特,18,9
5,2018-05-21,恩施,28,19
5,2018-05-21,成都,30,23
5,2018-05-21,昆明,27,17
5,2018-05-21,济南,17,14
5,2018-05-21,西安,19,12
5,2018-05-21,贵阳,29,22
5,2018-05-21,运城,19,15
5,2018-05-21,郑州,18,15
5,2018-05-21,重庆,36,26
5,2018-05-22,北京,26,15
5,2018-05-22,呼和浩特,17,7
5,2018-05-22,恩施,24,18
5,2018-05-22,成都,26,16
5,2018-05-22,昆明,27,16
5,2018-05-22,济南,22,14
5,2018-05-22,西安,24,12
5,2018-05-22,贵阳,26,14
5,2018-05-22,运城,24,13
5,2018-05-22,郑州,26,15
5,2018-05-22,重庆,28,16
5,2018-05-23,北京,31,9
5,2018-05-23,呼和浩特,25,3
5,2018-05-23,恩施,22,17
5,2018-05-23,成都,26,16
5,2018-05-23,昆明,21,16
5,2018-05-23,济南,27,16
5,2018-05-23,西安,24,13
5,2018-05-23,贵阳,21,13
5,2018-05-23,运城,27,10
5,2018-05-23,郑州,28,13
5,2018-05-23,重庆,25,17
5,2018-05-24,北京,33,14
5,2018-05-24,呼和浩特,26,9
5,2018-05-24,恩施,20,18
5,2018-05-24,成都,28,19
5,2018-05-24,昆明,26,17
5,2018-05-24,济南,26,21
5,2018-05-24,西安,29,19
5,2018-05-24,贵阳,28,19
5,2018-05-24,运城,28,18
5,2018-05-24,郑州,24,20
5,2018-05-24,重庆,22,19
5,2018-05-25,北京,31,18
5,2018-05-25,呼和浩特,29,12
5,2018-05-25,恩施,22,19
5,2018-05-25,成都,31,21
5,2018-05-25,昆明,27,17
5,2018-05-25,济南,27,19
5,2018-05-25,西安,30,21
5,2018-05-25,贵阳,28,20
5,2018-05-25,运城,29,17
5,2018-05-25,郑州,27,20
5,2018-05-25,重庆,27,20
5,2018-05-26,北京,30,20
5,2018-05-26,呼和浩特,22,11
5,2018-05-26,恩施,22,18
5,2018-05-26,成都,25,19
5,2018-05-26,昆明,26,16
5,2018-05-26,济南,30,18
5,2018-05-26,西安,24,14
5,2018-05-26,贵阳,23,18
5,2018-05-26,运城,24,16
5,2018-05-26,郑州,30,18
5,2018-05-26,重庆,24,17
5,2018-05-27,北京,32,16
5,2018-05-27,呼和浩特,25,7
5,2018-05-27,恩施,22,18
5,2018-05-27,成都,30,18
5,2018-05-27,昆明,18,14
5,2018-05-27,济南,31,22
5,2018-05-27,西安,28,16
5,2018-05-27,贵阳,16,13
5,2018-05-27,运城,28,15
5,2018-05-27,郑州,31,22
5,2018-05-27,重庆,23,17
5,2018-05-28,北京,28,18
5,2018-05-28,呼和浩特,21,11
5,2018-05-28,恩施,24,18
5,2018-05-28,成都,28,20
5,2018-05-28,昆明,20,14
5,2018-05-28,济南,32,24
5,2018-05-28,西安,28,15
